order_id,order_item_id,product_id,seller_id,price,freight_value
order_004663,4,prod_00041,seller_018,97.39,6.34
order_004663,5,prod_00006,seller_083,136.46,42.24
order_004664,1,prod_00286,seller_097,13.41,38.83
order_004664,2,prod_00480,seller_092,126.23,27.7
order_004665,1,prod_00427,seller_050,10.96,16.02
order_004665,2,prod_00121,seller_054,210.65,10.41
order_004665,3,prod_00495,seller_100,356.25,10.86
order_004666,1,prod_00301,seller_065,333.8,43.83
order_004666,2,prod_00084,seller_075,357.95,14.75
order_004666,3,prod_00264,seller_042,135.6,38.7
order_004666,4,prod_00315,seller_099,135.67,29.63
order_004666,5,prod_00455,seller_070,169.93,8.96
order_004667,1,prod_00500,seller_052,269.58,11.39
order_004667,2,prod_00035,seller_064,46.64,22.79
order_004667,3,prod_00176,seller_052,409.55,6.15
order_004667,4,prod_00208,seller_095,499.07,48.22
order_004668,1,prod_00426,seller_023,226.56,17.44
order_004668,2,prod_00480,seller_007,403.54,18.5
order_004668,3,prod_00255,seller_029,208.67,42.83
order_004668,4,prod_00450,seller_080,343.92,49.46
order_004668,5,prod_00192,seller_059,199.71,8.44
order_004669,1,prod_00293,seller_084,304.43,36.54
order_004669,2,prod_00278,seller_008,386.23,25.64
order_004670,1,prod_00175,seller_095,206.93,21.93
order_004670,2,prod_00472,seller_076,471.11,8.96
order_004670,3,prod_00051,seller_045,221.12,11.85
order_004670,4,prod_00014,seller_044,437.01,24.82
order_004670,5,prod_00005,seller_039,432.95,43.32
order_004671,1,prod_00315,seller_033,347.14,21.68
order_004671,2,prod_00050,seller_016,355.91,5.12
order_004671,3,prod_00422,seller_035,333.05,38.28
order_004671,4,prod_00149,seller_037,392.6,33.35
order_004671,5,prod_00436,seller_008,241.35,41.76
order_004672,1,prod_00460,seller_093,18.31,15.32
order_004673,1,prod_00348,seller_007,313.07,7.82
order_004673,2,prod_00377,seller_021,153.33,43.84
order_004673,3,prod_00365,seller_006,384.78,41.75
order_004673,4,prod_00471,seller_076,376.8,26.81
order_004674,1,prod_00262,seller_002,381.32,44.05
order_004674,2,prod_00390,seller_030,43.86,41.81
order_004675,1,prod_00367,seller_098,141.24,22.26
order_004676,1,prod_00207,seller_036,208.36,30.76
order_004676,2,prod_00175,seller_048,190.38,38.13
order_004676,3,prod_00332,seller_056,468.86,49.52
order_004677,1,prod_00232,seller_036,47.54,46.43
order_004678,1,prod_00007,seller_087,142.39,5.64
order_004678,2,prod_00004,seller_087,167.58,39.45
order_004678,3,prod_00346,seller_021,153.59,9.44
order_004679,1,prod_00296,seller_075,181.11,14.46
order_004679,2,prod_00343,seller_006,256.04,10.44
order_004679,3,prod_00356,seller_089,392.11,30.05
order_004680,1,prod_00353,seller_025,101.84,47.18
order_004680,2,prod_00338,seller_005,91.23,24.26
order_004680,3,prod_00103,seller_017,141.06,44.2
order_004680,4,prod_00103,seller_043,269.65,20.48
order_004680,5,prod_00412,seller_093,390.25,26.46
order_004681,1,prod_00427,seller_066,216.1,25.2
order_004682,1,prod_00444,seller_042,446.18,48.58
order_004683,1,prod_00201,seller_016,424.23,19.92
order_004684,1,prod_00446,seller_026,101.03,27.2
order_004684,2,prod_00373,seller_019,70.61,42.83
order_004684,3,prod_00199,seller_088,385.06,39.15
order_004684,4,prod_00251,seller_013,225.72,12.25
order_004684,5,prod_00398,seller_089,436.74,41.69
order_004685,1,prod_00017,seller_038,136.4,6.61
order_004685,2,prod_00261,seller_094,299.73,28.94
order_004685,3,prod_00267,seller_059,60.22,49.4
order_004686,1,prod_00431,seller_088,184.17,5.48
order_004686,2,prod_00020,seller_062,122.6,27.15
order_004686,3,prod_00276,seller_033,67.15,9.2
order_004686,4,prod_00421,seller_011,120.87,31.64
order_004687,1,prod_00106,seller_093,76.24,36.01
order_004687,2,prod_00430,seller_040,290.7,48.99
order_004687,3,prod_00355,seller_030,30.33,25.01
order_004687,4,prod_00052,seller_014,195.44,16.23
order_004688,1,prod_00352,seller_074,381.22,27.4
order_004688,2,prod_00479,seller_066,299.93,34.9
order_004688,3,prod_00010,seller_038,96.77,11.66
order_004689,1,prod_00265,seller_055,183.48,35.4
order_004689,2,prod_00015,seller_072,164.5,13.79
order_004689,3,prod_00123,seller_031,170.85,33.19
order_004689,4,prod_00141,seller_009,399.53,35.23
order_004690,1,prod_00362,seller_077,272.81,49.15
order_004690,2,prod_00297,seller_100,133.78,21.8
order_004690,3,prod_00407,seller_091,32.69,42.5
order_004691,1,prod_00085,seller_010,447.54,13.16
order_004691,2,prod_00448,seller_099,180.91,46.93
order_004691,3,prod_00225,seller_056,189.32,21.18
order_004691,4,prod_00378,seller_004,396.75,28.64
order_004692,1,prod_00040,seller_018,192.3,22.34
order_004692,2,prod_00424,seller_099,303.17,9.97
order_004692,3,prod_00010,seller_063,337.45,24.42
order_004692,4,prod_00406,seller_054,337.95,48.58
order_004693,1,prod_00042,seller_054,473.3,41.75
order_004693,2,prod_00316,seller_039,52.28,44.42
order_004693,3,prod_00117,seller_058,82.92,39.51
order_004693,4,prod_00184,seller_070,266.26,5.93
order_004694,1,prod_00410,seller_088,24.34,5.94
order_004694,2,prod_00341,seller_092,36.12,42.95
order_004694,3,prod_00309,seller_088,478.08,19.49
order_004695,1,prod_00339,seller_024,287.08,33.06
order_004695,2,prod_00136,seller_065,262.84,47.5
order_004695,3,prod_00295,seller_100,289.98,12.42
order_004695,4,prod_00431,seller_022,86.02,47.44
order_004696,1,prod_00268,seller_079,474.91,31.82
order_004696,2,prod_00395,seller_090,409.56,37.6
order_004696,3,prod_00211,seller_092,47.2,12.23
order_004697,1,prod_00039,seller_048,113.71,33.87
order_004697,2,prod_00248,seller_007,496.08,20.12
order_004698,1,prod_00215,seller_080,237.19,27.55
order_004698,2,prod_00377,seller_100,58.55,36.22
order_004698,3,prod_00461,seller_061,495.9,24.42
order_004698,4,prod_00384,seller_016,345.98,28.99
order_004698,5,prod_00259,seller_074,228.61,20.29
order_004699,1,prod_00452,seller_071,424.85,31.56
order_004699,2,prod_00236,seller_041,450.72,17.62
order_004700,1,prod_00253,seller_011,467.97,32.81
order_004700,2,prod_00003,seller_083,392.4,27.49
order_004700,3,prod_00055,seller_087,339.05,21.22
order_004700,4,prod_00412,seller_076,373.45,5.45
order_004701,1,prod_00224,seller_021,213.96,22.51
order_004701,2,prod_00107,seller_018,77.94,28.55
order_004701,3,prod_00483,seller_067,356.91,45.05
order_004702,1,prod_00480,seller_010,49.5,27.1
order_004703,1,prod_00082,seller_081,113.81,10.74
order_004703,2,prod_00125,seller_083,366.12,37.4
order_004704,1,prod_00005,seller_021,320.98,37.67
order_004704,2,prod_00383,seller_022,393.7,10.09
order_004704,3,prod_00386,seller_078,395.48,29.45
order_004704,4,prod_00142,seller_058,192.32,46.13
order_004705,1,prod_00259,seller_022,96.38,29.33
order_004705,2,prod_00241,seller_088,70.9,25.29
order_004705,3,prod_00343,seller_015,291.3,12.25
order_004705,4,prod_00360,seller_064,425.14,32.26
order_004706,1,prod_00205,seller_082,349.75,32.02
order_004706,2,prod_00283,seller_023,256.68,31.6
order_004706,3,prod_00366,seller_093,120.6,15.89
order_004706,4,prod_00442,seller_068,306.77,32.18
order_004706,5,prod_00204,seller_014,103.29,30.92
order_004707,1,prod_00095,seller_056,464.05,11.1
order_004707,2,prod_00239,seller_008,54.63,49.31
order_004707,3,prod_00059,seller_099,480.12,29.35
order_004707,4,prod_00376,seller_079,151.05,45.2
order_004707,5,prod_00123,seller_008,185.87,8.83
order_004708,1,prod_00493,seller_048,82.12,13.12
order_004709,1,prod_00347,seller_085,210.19,12.69
order_004709,2,prod_00071,seller_027,167.76,26.57
order_004710,1,prod_00252,seller_043,186.19,17.82
order_004710,2,prod_00016,seller_096,79.22,17.89
order_004710,3,prod_00376,seller_062,408.44,36.72
order_004710,4,prod_00303,seller_098,94.66,18.28
order_004711,1,prod_00084,seller_008,164.26,22.7
order_004711,2,prod_00499,seller_022,284.23,40.84
order_004711,3,prod_00225,seller_089,31.39,5.42
order_004711,4,prod_00466,seller_058,430.26,12.53
order_004711,5,prod_00185,seller_071,92.44,24.06
order_004712,1,prod_00352,seller_081,491.93,36.11
order_004712,2,prod_00001,seller_073,431.26,43.71
order_004712,3,prod_00242,seller_089,200.26,8.05
order_004713,1,prod_00467,seller_039,200.73,46.38
order_004713,2,prod_00389,seller_071,357.48,27.45
order_004713,3,prod_00340,seller_029,131.21,27.49
order_004714,1,prod_00337,seller_052,69.73,14.67
order_004714,2,prod_00107,seller_082,390.87,29.31
order_004714,3,prod_00284,seller_003,327.03,18.72
order_004715,1,prod_00132,seller_100,68.27,17.08
order_004715,2,prod_00006,seller_039,295.52,6.82
order_004715,3,prod_00162,seller_009,462.11,38.24
order_004716,1,prod_00375,seller_054,57.74,28.49
order_004716,2,prod_00320,seller_091,253.84,15.43
order_004717,1,prod_00231,seller_087,434.23,31.51
order_004718,1,prod_00495,seller_018,237.3,39.02
order_004719,1,prod_00270,seller_010,106.98,40.97
order_004720,1,prod_00211,seller_026,169.22,10.39
order_004720,2,prod_00389,seller_015,32.12,33.87
order_004720,3,prod_00221,seller_077,247.93,47.71
order_004721,1,prod_00091,seller_092,144.99,48.25
order_004721,2,prod_00389,seller_097,306.29,6.54
order_004721,3,prod_00113,seller_053,466.92,34.76
order_004722,1,prod_00175,seller_044,61.86,23.24
order_004722,2,prod_00056,seller_027,440.32,42.74
order_004722,3,prod_00328,seller_022,285.74,16.16
order_004722,4,prod_00001,seller_047,472.82,7.37
order_004722,5,prod_00153,seller_019,360.41,20.93
order_004723,1,prod_00231,seller_097,268.18,16.52
order_004723,2,prod_00045,seller_031,404.69,13.83
order_004723,3,prod_00127,seller_076,268.71,43.96
order_004723,4,prod_00315,seller_023,159.0,26.84
order_004724,1,prod_00342,seller_015,18.12,10.24
order_004725,1,prod_00056,seller_029,238.61,45.23
order_004725,2,prod_00156,seller_043,470.79,47.9
order_004726,1,prod_00229,seller_029,22.33,43.29
order_004726,2,prod_00411,seller_058,190.37,41.99
order_004726,3,prod_00361,seller_027,36.55,12.77
order_004726,4,prod_00465,seller_052,343.11,41.46
order_004727,1,prod_00083,seller_034,353.7,23.23
order_004727,2,prod_00452,seller_029,334.94,46.77
order_004727,3,prod_00268,seller_077,296.64,49.57
order_004727,4,prod_00096,seller_028,331.98,17.7
order_004728,1,prod_00285,seller_005,217.09,30.59
order_004728,2,prod_00280,seller_025,132.99,23.13
order_004729,1,prod_00319,seller_060,282.11,6.23
order_004729,2,prod_00171,seller_048,271.1,15.49
order_004729,3,prod_00216,seller_008,442.9,36.69
order_004730,1,prod_00047,seller_006,495.61,39.66
order_004730,2,prod_00378,seller_077,214.22,15.81
order_004730,3,prod_00326,seller_007,106.98,23.61
order_004730,4,prod_00036,seller_002,165.17,41.44
order_004730,5,prod_00331,seller_089,266.21,41.52
order_004731,1,prod_00430,seller_011,13.06,12.52
order_004731,2,prod_00210,seller_004,198.75,7.1
order_004731,3,prod_00249,seller_049,20.01,39.92
order_004731,4,prod_00116,seller_043,393.99,40.6
order_004732,1,prod_00012,seller_011,114.27,45.76
order_004732,2,prod_00303,seller_072,326.34,14.04
order_004732,3,prod_00138,seller_059,379.86,21.57
order_004733,1,prod_00060,seller_066,35.45,47.07
order_004733,2,prod_00400,seller_071,55.01,16.54
order_004733,3,prod_00357,seller_072,105.37,21.25
order_004733,4,prod_00418,seller_008,158.59,9.64
order_004733,5,prod_00259,seller_030,443.32,37.15
order_004734,1,prod_00080,seller_050,276.05,9.35
order_004734,2,prod_00469,seller_036,60.64,48.13
order_004734,3,prod_00190,seller_098,37.44,24.36
order_004734,4,prod_00244,seller_036,278.74,45.57
order_004734,5,prod_00091,seller_073,199.52,27.0
order_004735,1,prod_00387,seller_024,454.41,49.37
order_004735,2,prod_00005,seller_040,146.76,8.57
order_004735,3,prod_00390,seller_014,384.04,48.54
order_004736,1,prod_00252,seller_056,233.46,34.71
order_004736,2,prod_00050,seller_084,229.32,10.28
order_004737,1,prod_00093,seller_085,114.08,5.71
order_004737,2,prod_00415,seller_041,191.3,24.98
order_004738,1,prod_00326,seller_072,433.34,16.65
order_004738,2,prod_00043,seller_028,484.8,14.44
order_004738,3,prod_00400,seller_099,162.18,49.54
order_004739,1,prod_00039,seller_098,278.8,40.33
order_004739,2,prod_00500,seller_038,36.63,13.35
order_004739,3,prod_00442,seller_056,53.71,18.67
order_004740,1,prod_00131,seller_005,424.89,23.4
order_004741,1,prod_00094,seller_046,82.77,34.38
order_004741,2,prod_00473,seller_084,187.37,49.5
order_004741,3,prod_00398,seller_068,206.47,26.35
order_004741,4,prod_00053,seller_062,399.87,23.83
order_004741,5,prod_00187,seller_077,492.05,36.77
order_004742,1,prod_00194,seller_071,80.9,17.94
order_004743,1,prod_00364,seller_080,369.42,16.89
order_004744,1,prod_00218,seller_051,412.23,5.77
order_004744,2,prod_00155,seller_074,461.98,28.48
order_004744,3,prod_00232,seller_036,341.99,26.88
order_004744,4,prod_00194,seller_092,209.66,25.42
order_004745,1,prod_00158,seller_062,247.83,14.15
order_004745,2,prod_00324,seller_099,243.15,11.94
order_004746,1,prod_00075,seller_080,231.16,42.68
order_004746,2,prod_00260,seller_075,45.61,25.91
order_004746,3,prod_00363,seller_005,439.45,47.11
order_004747,1,prod_00176,seller_072,91.42,17.86
order_004747,2,prod_00342,seller_039,487.22,42.16
order_004747,3,prod_00304,seller_085,213.39,34.57
order_004747,4,prod_00146,seller_087,150.3,31.63
order_004748,1,prod_00198,seller_050,71.79,44.91
order_004748,2,prod_00289,seller_066,338.42,11.85
order_004748,3,prod_00174,seller_039,274.39,14.48
order_004748,4,prod_00167,seller_087,48.25,16.81
order_004748,5,prod_00305,seller_055,312.31,10.85
order_004749,1,prod_00276,seller_041,373.37,18.73
order_004749,2,prod_00238,seller_011,70.36,47.63
order_004750,1,prod_00471,seller_031,235.74,20.76
order_004750,2,prod_00270,seller_015,230.43,10.58
order_004750,3,prod_00234,seller_034,251.37,7.68
order_004751,1,prod_00462,seller_034,356.66,35.71
order_004751,2,prod_00232,seller_079,372.99,41.19
order_004751,3,prod_00406,seller_070,28.16,37.96
order_004751,4,prod_00117,seller_007,122.2,38.56
order_004752,1,prod_00164,seller_045,422.27,11.22
order_004752,2,prod_00324,seller_002,101.04,39.62
order_004752,3,prod_00165,seller_024,434.39,33.81
order_004752,4,prod_00233,seller_068,173.76,39.03
order_004752,5,prod_00489,seller_069,399.54,18.58
order_004753,1,prod_00355,seller_070,326.55,31.68
order_004754,1,prod_00101,seller_095,393.69,28.0
order_004754,2,prod_00400,seller_091,313.7,5.14
order_004754,3,prod_00245,seller_066,316.04,47.51
order_004754,4,prod_00069,seller_026,248.08,31.48
order_004754,5,prod_00315,seller_090,129.95,37.36
order_004755,1,prod_00203,seller_046,264.68,16.24
order_004755,2,prod_00105,seller_098,341.8,20.96
order_004755,3,prod_00244,seller_021,174.15,41.38
order_004755,4,prod_00417,seller_045,285.93,14.66
order_004755,5,prod_00075,seller_029,113.71,35.84
order_004756,1,prod_00031,seller_042,242.25,26.15
order_004756,2,prod_00039,seller_076,33.36,22.34
order_004756,3,prod_00377,seller_058,288.5,42.6
order_004757,1,prod_00459,seller_056,174.9,48.11
order_004757,2,prod_00269,seller_069,482.96,23.29
order_004757,3,prod_00290,seller_079,47.03,42.2
order_004757,4,prod_00120,seller_072,13.21,32.93
order_004757,5,prod_00198,seller_083,368.88,35.62
order_004758,1,prod_00172,seller_031,254.14,5.91
order_004758,2,prod_00455,seller_052,30.63,48.31
order_004758,3,prod_00498,seller_003,404.16,6.85
order_004758,4,prod_00108,seller_001,320.23,36.28
order_004758,5,prod_00410,seller_032,262.3,45.8
order_004759,1,prod_00472,seller_074,460.15,33.43
order_004759,2,prod_00414,seller_081,17.27,44.34
order_004759,3,prod_00081,seller_062,259.75,25.7
order_004759,4,prod_00023,seller_008,121.09,21.91
order_004759,5,prod_00246,seller_062,229.08,9.96
order_004760,1,prod_00184,seller_023,231.95,18.76
order_004760,2,prod_00324,seller_028,150.48,14.0
order_004761,1,prod_00127,seller_094,303.31,30.98
order_004762,1,prod_00015,seller_099,223.4,33.37
order_004762,2,prod_00492,seller_018,41.16,11.5
order_004762,3,prod_00395,seller_012,348.69,11.47
order_004762,4,prod_00272,seller_059,432.02,9.15
order_004762,5,prod_00150,seller_022,63.82,8.87
order_004763,1,prod_00442,seller_093,25.78,9.96
order_004763,2,prod_00340,seller_025,443.34,30.96
order_004763,3,prod_00244,seller_033,225.64,45.78
order_004764,1,prod_00151,seller_066,162.61,33.83
order_004764,2,prod_00419,seller_070,141.71,32.59
order_004764,3,prod_00299,seller_013,298.73,8.14
order_004765,1,prod_00186,seller_084,340.36,47.18
order_004766,1,prod_00398,seller_048,429.6,27.35
order_004766,2,prod_00226,seller_021,361.01,9.41
order_004766,3,prod_00149,seller_046,499.16,35.1
order_004766,4,prod_00357,seller_041,480.09,42.28
order_004766,5,prod_00299,seller_042,100.96,6.15
order_004767,1,prod_00329,seller_002,77.06,6.21
order_004768,1,prod_00349,seller_084,96.08,17.91
order_004769,1,prod_00373,seller_093,53.16,40.99
order_004769,2,prod_00126,seller_099,88.46,6.8
order_004769,3,prod_00446,seller_080,131.83,6.23
order_004769,4,prod_00487,seller_041,434.87,47.88
order_004770,1,prod_00415,seller_033,249.77,26.39
order_004770,2,prod_00253,seller_080,203.38,11.57
order_004771,1,prod_00135,seller_074,367.64,15.13
order_004772,1,prod_00124,seller_033,440.0,22.34
order_004772,2,prod_00419,seller_063,328.14,32.93
order_004772,3,prod_00311,seller_042,87.52,41.65
order_004773,1,prod_00056,seller_074,327.35,31.67
order_004774,1,prod_00035,seller_048,213.7,24.88
order_004774,2,prod_00131,seller_096,259.64,35.07
order_004774,3,prod_00365,seller_095,127.56,27.16
order_004774,4,prod_00110,seller_040,456.0,29.5
order_004775,1,prod_00478,seller_044,161.67,12.91
order_004775,2,prod_00123,seller_014,69.79,34.01
order_004775,3,prod_00403,seller_024,147.68,21.81
order_004776,1,prod_00056,seller_018,194.06,13.75
order_004776,2,prod_00040,seller_002,228.42,39.1
order_004776,3,prod_00263,seller_069,141.35,11.98
order_004777,1,prod_00189,seller_046,310.05,19.6
order_004778,1,prod_00363,seller_004,25.38,18.91
order_004778,2,prod_00102,seller_067,359.73,43.01
order_004778,3,prod_00291,seller_051,491.64,22.44
order_004779,1,prod_00282,seller_071,424.22,30.79
order_004779,2,prod_00386,seller_053,126.47,42.24
order_004779,3,prod_00233,seller_065,149.06,34.88
order_004779,4,prod_00002,seller_071,310.59,12.91
order_004779,5,prod_00337,seller_040,238.0,32.12
order_004780,1,prod_00032,seller_092,422.64,48.52
order_004780,2,prod_00364,seller_076,350.58,30.95
order_004780,3,prod_00067,seller_078,174.46,24.63
order_004780,4,prod_00149,seller_050,47.27,22.65
order_004781,1,prod_00318,seller_060,117.99,45.12
order_004781,2,prod_00025,seller_071,266.23,25.16
order_004781,3,prod_00176,seller_051,53.9,6.21
order_004781,4,prod_00176,seller_100,421.57,15.67
order_004782,1,prod_00236,seller_023,284.93,9.54
order_004782,2,prod_00133,seller_017,273.88,41.7
order_004783,1,prod_00453,seller_018,447.02,6.34
order_004784,1,prod_00367,seller_014,78.11,35.91
order_004784,2,prod_00465,seller_096,99.62,46.34
order_004784,3,prod_00153,seller_030,251.06,34.9
order_004784,4,prod_00077,seller_044,48.06,38.41
order_004784,5,prod_00212,seller_090,158.12,46.33
order_004785,1,prod_00271,seller_023,91.59,8.55
order_004786,1,prod_00171,seller_050,492.09,24.05
order_004786,2,prod_00471,seller_023,452.73,37.97
order_004786,3,prod_00398,seller_049,164.3,28.97
order_004787,1,prod_00285,seller_017,284.23,29.91
order_004787,2,prod_00135,seller_028,290.95,16.57
order_004787,3,prod_00234,seller_073,163.28,35.77
order_004787,4,prod_00034,seller_021,235.28,48.16
order_004788,1,prod_00108,seller_087,63.78,6.01
order_004788,2,prod_00357,seller_035,11.79,46.62
order_004789,1,prod_00443,seller_071,15.35,18.35
order_004789,2,prod_00324,seller_055,63.81,40.0
order_004789,3,prod_00208,seller_026,207.24,38.09
order_004790,1,prod_00023,seller_009,37.97,38.43
order_004790,2,prod_00035,seller_096,39.7,6.43
order_004791,1,prod_00435,seller_085,154.98,47.01
order_004792,1,prod_00273,seller_034,205.43,45.91
order_004792,2,prod_00263,seller_047,136.99,27.04
order_004793,1,prod_00226,seller_094,240.39,41.45
order_004793,2,prod_00070,seller_057,163.95,22.64
order_004793,3,prod_00251,seller_034,249.97,15.47
order_004793,4,prod_00110,seller_017,200.31,14.03
order_004793,5,prod_00089,seller_028,279.85,7.92
order_004794,1,prod_00044,seller_023,108.1,41.86
order_004795,1,prod_00460,seller_012,391.52,20.22
order_004795,2,prod_00324,seller_056,103.41,40.57
order_004795,3,prod_00282,seller_090,101.19,17.3
order_004795,4,prod_00458,seller_085,56.46,39.59
order_004795,5,prod_00144,seller_100,377.75,9.24
order_004796,1,prod_00045,seller_091,119.21,11.41
order_004796,2,prod_00492,seller_048,221.98,36.61
order_004796,3,prod_00482,seller_094,387.65,20.29
order_004796,4,prod_00456,seller_066,363.4,35.27
order_004797,1,prod_00469,seller_094,17.86,19.0
order_004797,2,prod_00070,seller_001,283.65,19.67
order_004798,1,prod_00430,seller_040,265.13,26.04
order_004798,2,prod_00018,seller_085,360.97,22.87
order_004799,1,prod_00263,seller_013,428.13,35.15
order_004799,2,prod_00197,seller_075,111.13,37.15
order_004799,3,prod_00387,seller_072,401.18,32.44
order_004799,4,prod_00455,seller_022,252.22,45.81
order_004799,5,prod_00368,seller_100,244.79,16.71
order_004800,1,prod_00272,seller_060,280.72,6.33
order_004801,1,prod_00061,seller_094,110.35,44.22
order_004801,2,prod_00274,seller_037,36.24,47.84
order_004801,3,prod_00368,seller_087,284.43,6.22
order_004802,1,prod_00418,seller_012,61.24,42.69
order_004802,2,prod_00001,seller_053,453.59,38.24
order_004802,3,prod_00100,seller_099,157.43,42.09
order_004802,4,prod_00467,seller_048,455.11,41.62
order_004802,5,prod_00082,seller_002,131.8,15.27
order_004803,1,prod_00386,seller_027,55.69,46.36
order_004803,2,prod_00231,seller_006,497.19,49.93
order_004803,3,prod_00152,seller_020,146.21,10.98
order_004803,4,prod_00320,seller_063,114.5,8.99
order_004804,1,prod_00297,seller_063,387.09,23.63
order_004804,2,prod_00311,seller_039,25.66,7.29
order_004804,3,prod_00147,seller_013,357.4,39.24
order_004805,1,prod_00387,seller_009,414.9,10.9
order_004806,1,prod_00159,seller_094,486.68,7.99
order_004806,2,prod_00411,seller_085,376.22,44.18
order_004806,3,prod_00161,seller_070,433.19,22.19
order_004807,1,prod_00425,seller_018,204.55,34.78
order_004807,2,prod_00487,seller_020,382.48,28.12
order_004808,1,prod_00087,seller_058,370.61,45.31
order_004808,2,prod_00242,seller_076,105.27,47.28
order_004809,1,prod_00215,seller_036,23.81,38.02
order_004809,2,prod_00191,seller_032,245.96,19.51
order_004810,1,prod_00257,seller_092,192.73,6.35
order_004810,2,prod_00191,seller_030,182.7,18.04
order_004810,3,prod_00489,seller_044,211.64,20.06
order_004810,4,prod_00380,seller_016,188.55,14.17
order_004811,1,prod_00243,seller_011,45.57,21.64
order_004811,2,prod_00299,seller_004,313.17,26.2
order_004811,3,prod_00150,seller_092,224.06,37.32
order_004811,4,prod_00433,seller_036,295.07,41.13
order_004811,5,prod_00325,seller_089,201.89,22.28
order_004812,1,prod_00239,seller_029,237.84,38.2
order_004813,1,prod_00020,seller_064,473.81,5.5
order_004813,2,prod_00287,seller_018,261.92,38.56
order_004813,3,prod_00095,seller_075,420.04,10.0
order_004814,1,prod_00008,seller_097,468.61,30.24
order_004814,2,prod_00033,seller_023,256.83,7.71
order_004815,1,prod_00462,seller_095,160.76,46.11
order_004815,2,prod_00217,seller_081,403.59,15.11
order_004815,3,prod_00377,seller_056,489.98,39.24
order_004815,4,prod_00162,seller_041,357.28,7.68
order_004815,5,prod_00062,seller_016,86.29,40.45
order_004816,1,prod_00117,seller_043,426.61,40.31
order_004816,2,prod_00500,seller_031,426.25,13.45
order_004816,3,prod_00292,seller_091,21.06,32.32
order_004816,4,prod_00204,seller_041,301.99,9.85
order_004816,5,prod_00267,seller_028,66.35,20.05
order_004817,1,prod_00055,seller_081,494.64,7.0
order_004817,2,prod_00072,seller_049,249.95,12.9
order_004818,1,prod_00282,seller_078,446.76,45.64
order_004818,2,prod_00429,seller_005,130.85,35.0
order_004818,3,prod_00395,seller_065,296.74,21.65
order_004818,4,prod_00387,seller_033,339.31,24.19
order_004818,5,prod_00406,seller_100,197.56,22.59
order_004819,1,prod_00155,seller_051,455.05,5.37
order_004819,2,prod_00206,seller_051,396.06,46.7
order_004820,1,prod_00128,seller_077,206.85,11.22
order_004820,2,prod_00092,seller_071,156.73,18.03
order_004820,3,prod_00274,seller_084,50.63,43.68
order_004820,4,prod_00263,seller_019,295.82,21.99
order_004821,1,prod_00044,seller_075,340.28,5.51
order_004821,2,prod_00200,seller_002,247.88,47.42
order_004821,3,prod_00411,seller_069,353.69,17.41
order_004821,4,prod_00213,seller_045,43.84,30.84
order_004822,1,prod_00294,seller_059,248.98,35.64
order_004822,2,prod_00263,seller_014,469.4,31.68
order_004823,1,prod_00431,seller_012,75.72,49.27
order_004824,1,prod_00162,seller_027,315.64,30.41
order_004824,2,prod_00302,seller_020,121.77,46.56
order_004824,3,prod_00122,seller_077,213.73,8.11
order_004824,4,prod_00204,seller_078,429.94,14.02
order_004825,1,prod_00016,seller_018,476.5,36.25
order_004825,2,prod_00229,seller_022,91.45,19.18
order_004825,3,prod_00143,seller_060,54.2,49.58
order_004826,1,prod_00380,seller_024,399.15,31.36
order_004826,2,prod_00460,seller_084,388.26,38.95
order_004826,3,prod_00344,seller_064,198.64,24.19
order_004826,4,prod_00285,seller_016,337.88,48.96
order_004827,1,prod_00351,seller_089,272.84,22.59
order_004827,2,prod_00312,seller_061,326.45,34.58
order_004827,3,prod_00434,seller_065,416.71,43.16
order_004827,4,prod_00051,seller_023,379.63,12.2
order_004827,5,prod_00013,seller_063,375.58,14.55
order_004828,1,prod_00381,seller_033,68.39,38.59
order_004828,2,prod_00444,seller_081,279.07,29.45
order_004828,3,prod_00484,seller_059,209.39,17.69
order_004828,4,prod_00215,seller_082,75.95,35.44
order_004828,5,prod_00217,seller_026,345.74,38.29
order_004829,1,prod_00406,seller_088,304.33,41.14
order_004829,2,prod_00035,seller_053,331.49,41.18
order_004829,3,prod_00229,seller_054,457.52,27.02
order_004829,4,prod_00012,seller_083,323.31,27.61
order_004829,5,prod_00418,seller_099,398.82,31.69
order_004830,1,prod_00265,seller_009,438.07,12.52
order_004830,2,prod_00135,seller_059,222.44,19.85
order_004830,3,prod_00016,seller_070,113.91,17.55
order_004830,4,prod_00096,seller_003,474.61,38.53
order_004831,1,prod_00456,seller_022,424.03,12.59
order_004831,2,prod_00322,seller_051,49.94,45.71
order_004831,3,prod_00034,seller_057,172.74,35.39
order_004831,4,prod_00242,seller_082,55.15,49.18
order_004831,5,prod_00062,seller_091,289.18,47.11
order_004832,1,prod_00111,seller_024,239.86,49.56
order_004833,1,prod_00437,seller_022,37.53,21.8
order_004833,2,prod_00383,seller_083,199.57,12.17
order_004833,3,prod_00310,seller_048,35.26,22.79
order_004833,4,prod_00036,seller_091,432.08,35.3
order_004834,1,prod_00361,seller_006,333.61,29.17
order_004834,2,prod_00195,seller_093,42.73,13.11
order_004834,3,prod_00390,seller_001,61.88,45.76
order_004834,4,prod_00417,seller_062,164.9,7.23
order_004834,5,prod_00199,seller_024,316.28,16.02
order_004835,1,prod_00134,seller_093,232.81,13.84
order_004835,2,prod_00477,seller_050,495.43,9.18
order_004836,1,prod_00062,seller_054,192.82,40.81
