order_id,payment_sequential,payment_type,payment_installments,payment_value
order_004012,1,credit_card,7,849.32
order_004013,1,credit_card,4,705.39
order_004014,1,credit_card,3,34.63
order_004015,1,debit_card,1,196.0
order_004016,1,credit_card,12,630.95
order_004017,1,credit_card,8,856.65
order_004018,1,credit_card,8,555.06
order_004019,1,boleto,10,67.9
order_004019,2,boleto,2,553.84
order_004020,1,credit_card,10,863.24
order_004020,2,boleto,9,223.56
order_004021,1,credit_card,4,409.54
order_004022,1,credit_card,10,225.41
order_004023,1,boleto,6,308.64
order_004023,2,boleto,1,506.94
order_004024,1,credit_card,12,810.09
order_004024,2,credit_card,5,703.6
order_004025,1,credit_card,2,370.96
order_004026,1,boleto,3,36.22
order_004027,1,credit_card,3,857.19
order_004027,2,credit_card,5,617.05
order_004028,1,credit_card,12,271.51
order_004028,2,credit_card,4,208.96
order_004029,1,credit_card,12,834.03
order_004030,1,credit_card,6,562.23
order_004031,1,credit_card,11,666.93
order_004032,1,credit_card,3,100.22
order_004033,1,boleto,6,258.4
order_004034,1,credit_card,3,505.51
order_004034,2,credit_card,9,837.98
order_004035,1,credit_card,9,997.65
order_004036,1,credit_card,3,171.43
order_004037,1,boleto,8,171.78
order_004038,1,credit_card,10,276.27
order_004039,1,credit_card,6,668.41
order_004040,1,credit_card,9,597.45
order_004040,2,voucher,5,379.85
order_004041,1,boleto,12,738.99
order_004041,2,credit_card,1,34.85
order_004042,1,credit_card,10,810.85
order_004042,2,credit_card,6,977.52
order_004043,1,credit_card,8,763.87
order_004044,1,credit_card,9,822.76
order_004045,1,credit_card,11,552.12
order_004046,1,credit_card,9,832.89
order_004046,2,boleto,4,400.4
order_004047,1,credit_card,8,530.88
order_004047,2,debit_card,6,723.48
order_004048,1,credit_card,7,972.67
order_004049,1,boleto,4,348.43
order_004050,1,boleto,11,185.24
order_004051,1,boleto,10,91.4
order_004052,1,credit_card,10,955.52
order_004053,1,boleto,3,794.58
order_004054,1,credit_card,4,175.54
order_004054,2,credit_card,7,622.05
order_004055,1,credit_card,1,516.44
order_004055,2,credit_card,4,220.74
order_004056,1,credit_card,9,294.6
order_004056,2,credit_card,11,959.36
order_004057,1,voucher,3,262.31
order_004058,1,credit_card,12,516.08
order_004059,1,credit_card,3,509.17
order_004060,1,debit_card,8,264.21
order_004060,2,voucher,5,52.14
order_004061,1,debit_card,7,859.49
order_004061,2,credit_card,10,877.55
order_004062,1,credit_card,5,725.4
order_004063,1,credit_card,3,912.47
order_004064,1,boleto,2,72.24
order_004065,1,credit_card,10,638.96
order_004065,2,credit_card,4,449.47
order_004066,1,credit_card,8,349.84
order_004067,1,voucher,5,113.61
order_004067,2,credit_card,10,557.65
order_004068,1,credit_card,7,678.89
order_004068,2,credit_card,3,298.67
order_004069,1,credit_card,9,683.59
order_004070,1,voucher,3,547.59
order_004070,2,boleto,10,574.36
order_004071,1,debit_card,4,312.43
order_004071,2,credit_card,12,820.23
order_004072,1,credit_card,4,479.86
order_004072,2,credit_card,9,608.63
order_004073,1,credit_card,10,98.6
order_004074,1,credit_card,11,675.16
order_004074,2,boleto,4,109.87
order_004075,1,credit_card,1,642.91
order_004075,2,credit_card,3,353.57
order_004076,1,credit_card,2,86.17
order_004076,2,credit_card,12,713.53
order_004077,1,credit_card,11,177.15
order_004077,2,credit_card,7,921.63
order_004078,1,credit_card,2,878.08
order_004079,1,credit_card,10,580.96
order_004079,2,boleto,6,110.44
order_004080,1,boleto,4,130.65
order_004081,1,credit_card,3,741.93
order_004082,1,credit_card,1,655.19
order_004082,2,credit_card,12,30.08
order_004083,1,voucher,3,465.5
order_004084,1,credit_card,8,436.22
order_004084,2,debit_card,5,236.37
order_004085,1,voucher,9,405.44
order_004086,1,credit_card,4,805.44
order_004086,2,boleto,12,29.48
order_004087,1,credit_card,4,490.51
order_004087,2,boleto,12,473.68
order_004088,1,credit_card,4,920.69
order_004089,1,boleto,1,891.7
order_004089,2,credit_card,6,159.87
order_004090,1,credit_card,3,153.52
order_004091,1,boleto,7,152.4
order_004091,2,credit_card,2,156.04
order_004092,1,credit_card,7,339.65
order_004093,1,credit_card,7,487.22
order_004093,2,credit_card,11,111.35
order_004094,1,credit_card,2,804.1
order_004095,1,credit_card,5,181.0
order_004095,2,credit_card,1,943.03
order_004096,1,credit_card,1,749.64
order_004097,1,credit_card,5,731.0
order_004098,1,credit_card,9,325.51
order_004099,1,credit_card,10,421.09
order_004100,1,credit_card,11,80.04
order_004100,2,boleto,1,969.63
order_004101,1,boleto,2,574.45
order_004102,1,credit_card,5,94.46
order_004103,1,boleto,12,491.81
order_004103,2,credit_card,10,930.66
order_004104,1,credit_card,7,360.4
order_004104,2,credit_card,9,378.51
order_004105,1,credit_card,8,165.18
order_004106,1,credit_card,7,532.77
order_004107,1,boleto,3,164.55
order_004107,2,credit_card,9,910.16
order_004108,1,credit_card,2,789.61
order_004108,2,credit_card,1,442.33
order_004109,1,credit_card,7,611.81
order_004109,2,credit_card,2,674.4
order_004110,1,credit_card,12,919.95
order_004110,2,credit_card,6,977.54
order_004111,1,boleto,8,261.75
order_004112,1,credit_card,11,194.66
order_004112,2,boleto,9,786.63
order_004113,1,boleto,4,178.26
order_004114,1,credit_card,8,169.14
order_004114,2,credit_card,11,666.92
order_004115,1,credit_card,5,574.97
order_004116,1,credit_card,1,727.35
order_004116,2,credit_card,9,916.04
order_004117,1,credit_card,6,159.08
order_004118,1,boleto,3,473.84
order_004118,2,debit_card,5,208.12
order_004119,1,credit_card,4,836.98
order_004120,1,credit_card,8,962.78
order_004121,1,boleto,4,447.35
order_004121,2,credit_card,2,369.36
order_004122,1,credit_card,4,805.53
order_004123,1,credit_card,11,857.32
order_004123,2,credit_card,4,358.78
order_004124,1,credit_card,4,349.63
order_004125,1,credit_card,1,247.48
order_004125,2,credit_card,6,642.45
order_004126,1,credit_card,12,893.44
order_004126,2,credit_card,8,641.51
order_004127,1,boleto,11,86.24
order_004128,1,boleto,8,841.01
order_004128,2,credit_card,6,517.3
order_004129,1,credit_card,3,974.05
order_004130,1,debit_card,3,33.39
order_004130,2,credit_card,5,328.0
order_004131,1,credit_card,7,392.99
order_004132,1,credit_card,7,989.93
order_004133,1,boleto,5,65.67
order_004134,1,credit_card,12,772.68
order_004134,2,credit_card,5,866.72
order_004135,1,credit_card,4,596.13
order_004136,1,credit_card,10,876.62
order_004137,1,credit_card,2,862.31
order_004138,1,credit_card,2,250.73
order_004139,1,credit_card,9,197.04
order_004139,2,debit_card,8,387.33
order_004140,1,credit_card,2,585.54
order_004141,1,credit_card,10,498.74
order_004141,2,boleto,2,268.71
order_004142,1,voucher,4,538.11
order_004142,2,credit_card,7,685.49
order_004143,1,credit_card,12,274.23
order_004144,1,credit_card,11,398.92
order_004144,2,credit_card,8,449.78
order_004145,1,credit_card,2,132.69
order_004146,1,credit_card,11,166.89
order_004146,2,credit_card,9,726.0
order_004147,1,credit_card,8,621.14
order_004147,2,credit_card,5,487.68
order_004148,1,credit_card,3,165.16
order_004148,2,boleto,1,893.41
order_004149,1,credit_card,9,600.97
order_004149,2,credit_card,5,581.08
order_004150,1,credit_card,2,403.65
order_004151,1,credit_card,9,509.0
order_004152,1,debit_card,1,334.66
order_004152,2,credit_card,9,189.89
order_004153,1,credit_card,3,595.33
order_004153,2,credit_card,10,160.58
order_004154,1,credit_card,3,957.64
order_004154,2,debit_card,10,445.88
order_004155,1,boleto,11,84.07
order_004156,1,credit_card,12,984.16
order_004156,2,credit_card,12,932.16
order_004157,1,credit_card,7,239.61
order_004157,2,credit_card,11,596.67
order_004158,1,credit_card,4,214.59
order_004158,2,credit_card,12,445.9
order_004159,1,boleto,8,335.43
order_004159,2,credit_card,2,125.06
order_004160,1,credit_card,9,710.03
order_004160,2,credit_card,3,446.33
order_004161,1,debit_card,11,258.39
order_004161,2,voucher,4,380.91
order_004162,1,credit_card,7,168.79
order_004163,1,credit_card,4,494.11
order_004163,2,boleto,10,268.92
order_004164,1,credit_card,2,131.74
order_004164,2,credit_card,1,126.7
order_004165,1,credit_card,8,149.1
order_004166,1,credit_card,2,758.61
order_004166,2,credit_card,7,341.41
order_004167,1,credit_card,8,555.32
order_004168,1,credit_card,4,814.38
order_004168,2,boleto,8,375.78
order_004169,1,credit_card,5,905.05
order_004170,1,boleto,10,240.88
order_004170,2,boleto,10,225.31
order_004171,1,credit_card,1,379.94
order_004172,1,voucher,12,445.93
order_004172,2,boleto,3,307.47
order_004173,1,boleto,3,92.29
order_004174,1,credit_card,8,224.83
order_004174,2,credit_card,5,698.65
order_004175,1,credit_card,8,857.53
order_004175,2,voucher,12,983.76
order_004176,1,credit_card,12,906.12
order_004176,2,credit_card,6,104.18
order_004177,1,boleto,3,73.04
order_004178,1,credit_card,9,97.87
order_004179,1,boleto,1,57.44
order_004179,2,debit_card,6,718.52
order_004180,1,credit_card,5,77.86
order_004181,1,boleto,10,250.9
order_004181,2,credit_card,8,515.3
order_004182,1,credit_card,9,662.78
order_004182,2,credit_card,2,36.34
order_004183,1,credit_card,5,823.62
order_004183,2,credit_card,4,827.59
order_004184,1,credit_card,10,883.08
order_004184,2,credit_card,4,48.6
order_004185,1,credit_card,5,32.3
order_004186,1,credit_card,7,289.45
order_004186,2,credit_card,1,40.17
order_004187,1,credit_card,2,782.92
order_004188,1,credit_card,10,693.61
order_004189,1,voucher,4,311.06
order_004189,2,credit_card,7,90.6
order_004190,1,boleto,6,993.08
order_004191,1,credit_card,6,354.95
order_004192,1,credit_card,11,915.81
order_004193,1,credit_card,9,471.72
order_004193,2,credit_card,1,445.47
order_004194,1,credit_card,2,357.46
order_004194,2,credit_card,2,749.2
order_004195,1,credit_card,2,237.78
order_004196,1,credit_card,12,531.37
order_004196,2,credit_card,6,418.2
order_004197,1,credit_card,9,457.04
order_004198,1,credit_card,2,52.3
order_004199,1,credit_card,4,324.06
order_004199,2,credit_card,1,201.57
order_004200,1,credit_card,2,535.29
order_004201,1,credit_card,1,518.93
order_004202,1,credit_card,4,122.92
order_004202,2,credit_card,10,421.62
order_004203,1,credit_card,5,666.51
order_004203,2,credit_card,5,968.16
order_004204,1,boleto,2,866.08
order_004205,1,credit_card,12,650.99
order_004205,2,credit_card,12,81.31
order_004206,1,boleto,8,768.0
order_004207,1,debit_card,8,600.62
order_004207,2,credit_card,12,919.53
order_004208,1,credit_card,9,899.38
order_004209,1,credit_card,5,285.71
order_004209,2,boleto,9,82.34
order_004210,1,credit_card,11,824.75
order_004211,1,credit_card,12,503.18
order_004211,2,credit_card,11,567.06
order_004212,1,credit_card,3,894.46
order_004213,1,credit_card,4,264.09
order_004214,1,credit_card,9,434.85
order_004214,2,credit_card,9,341.55
order_004215,1,credit_card,6,400.57
order_004216,1,credit_card,1,394.92
order_004217,1,credit_card,9,974.05
order_004217,2,boleto,5,169.21
order_004218,1,credit_card,3,205.41
order_004219,1,credit_card,6,830.55
order_004219,2,credit_card,12,560.87
order_004220,1,voucher,10,544.25
order_004221,1,credit_card,7,826.7
order_004222,1,credit_card,12,972.62
order_004222,2,credit_card,6,948.75
order_004223,1,credit_card,1,899.26
order_004223,2,credit_card,5,935.78
order_004224,1,credit_card,9,85.13
order_004224,2,credit_card,1,642.04
order_004225,1,credit_card,12,511.95
order_004226,1,boleto,6,839.43
order_004227,1,boleto,11,324.36
order_004228,1,credit_card,6,347.19
order_004229,1,credit_card,5,701.8
order_004230,1,voucher,12,625.46
order_004230,2,voucher,5,969.62
order_004231,1,credit_card,5,885.25
order_004232,1,credit_card,4,971.37
order_004232,2,credit_card,6,43.69
order_004233,1,credit_card,12,168.52
order_004233,2,debit_card,6,847.34
order_004234,1,boleto,8,114.29
order_004235,1,credit_card,2,502.41
order_004236,1,credit_card,10,121.22
order_004237,1,credit_card,12,927.53
order_004237,2,boleto,5,231.32
order_004238,1,voucher,12,42.32
order_004239,1,credit_card,6,182.79
order_004240,1,credit_card,4,324.0
order_004240,2,credit_card,8,808.07
order_004241,1,credit_card,9,170.75
order_004241,2,credit_card,12,615.69
order_004242,1,credit_card,3,578.02
order_004242,2,credit_card,6,467.95
order_004243,1,credit_card,12,201.35
order_004243,2,credit_card,9,498.28
order_004244,1,credit_card,7,585.26
order_004244,2,credit_card,2,225.63
order_004245,1,credit_card,9,239.79
order_004245,2,credit_card,7,983.39
order_004246,1,credit_card,11,309.8
order_004247,1,voucher,11,716.13
order_004248,1,credit_card,11,298.0
order_004248,2,credit_card,8,862.0
order_004249,1,boleto,4,114.98
order_004250,1,credit_card,10,875.08
order_004251,1,credit_card,8,676.93
order_004251,2,boleto,7,94.68
order_004252,1,debit_card,10,314.82
order_004252,2,credit_card,3,458.36
order_004253,1,credit_card,3,271.64
order_004253,2,credit_card,10,607.45
order_004254,1,credit_card,10,557.58
order_004255,1,credit_card,3,328.43
order_004256,1,credit_card,1,970.94
order_004257,1,credit_card,9,557.41
order_004258,1,credit_card,1,718.35
order_004258,2,boleto,1,313.85
order_004259,1,debit_card,9,545.58
order_004259,2,boleto,9,266.96
order_004260,1,credit_card,2,937.12
order_004261,1,credit_card,11,38.96
order_004262,1,debit_card,6,725.28
order_004262,2,credit_card,2,283.48
order_004263,1,boleto,6,553.48
order_004263,2,voucher,7,50.74
order_004264,1,credit_card,6,411.74
order_004264,2,credit_card,7,425.47
order_004265,1,boleto,11,40.96
order_004265,2,credit_card,1,458.63
order_004266,1,credit_card,4,464.13
order_004267,1,credit_card,3,410.92
order_004268,1,boleto,5,221.67
order_004268,2,credit_card,9,612.54
order_004269,1,credit_card,11,92.63
order_004270,1,boleto,6,632.27
order_004270,2,credit_card,10,338.51
order_004271,1,boleto,5,941.39
order_004272,1,credit_card,6,424.96
order_004272,2,boleto,3,568.93
order_004273,1,credit_card,9,364.86
order_004274,1,voucher,2,290.58
order_004275,1,credit_card,5,826.72
order_004276,1,credit_card,2,537.7
order_004277,1,credit_card,3,788.84
order_004277,2,credit_card,3,685.75
order_004278,1,credit_card,7,789.09
order_004278,2,voucher,11,570.61
order_004279,1,boleto,6,168.88
order_004279,2,credit_card,9,385.88
order_004280,1,boleto,5,642.24
order_004280,2,credit_card,11,126.13
order_004281,1,boleto,7,447.17
order_004282,1,credit_card,12,664.43
order_004283,1,credit_card,4,320.25
order_004283,2,boleto,7,892.6
order_004284,1,credit_card,3,508.1
order_004285,1,boleto,2,216.92
order_004286,1,credit_card,8,928.01
order_004286,2,credit_card,10,29.96
order_004287,1,boleto,4,789.76
order_004288,1,credit_card,4,521.31
order_004289,1,boleto,8,672.13
order_004289,2,credit_card,9,167.03
order_004290,1,debit_card,8,619.03
order_004290,2,credit_card,12,501.33
order_004291,1,voucher,10,200.39
order_004292,1,credit_card,4,297.87
order_004292,2,boleto,3,575.12
order_004293,1,voucher,10,310.89
order_004294,1,credit_card,6,547.42
order_004295,1,credit_card,2,408.27
order_004296,1,credit_card,8,270.01
order_004297,1,credit_card,11,171.3
order_004298,1,credit_card,9,273.45
order_004299,1,credit_card,11,132.75
order_004300,1,credit_card,3,653.44
order_004301,1,credit_card,11,224.41
order_004302,1,credit_card,5,68.2
order_004302,2,credit_card,3,461.42
order_004303,1,credit_card,11,814.8
order_004303,2,boleto,5,305.83
order_004304,1,credit_card,10,622.22
order_004304,2,boleto,4,677.47
order_004305,1,credit_card,11,501.62
order_004306,1,credit_card,4,481.19
order_004306,2,credit_card,3,52.3
order_004307,1,credit_card,8,383.05
order_004308,1,credit_card,11,791.36
order_004309,1,credit_card,5,308.73
order_004309,2,credit_card,5,39.43
order_004310,1,credit_card,9,445.36
order_004310,2,credit_card,9,652.34
order_004311,1,voucher,2,802.38
order_004312,1,credit_card,9,991.64
order_004313,1,credit_card,6,988.01
order_004313,2,credit_card,10,251.81
order_004314,1,boleto,11,909.4
order_004314,2,credit_card,5,406.54
order_004315,1,credit_card,1,422.85
order_004315,2,credit_card,9,517.32
order_004316,1,credit_card,4,819.76
order_004316,2,credit_card,3,317.67
order_004317,1,credit_card,5,654.12
order_004318,1,credit_card,1,97.3
order_004319,1,credit_card,7,593.07
order_004320,1,credit_card,6,304.46
order_004320,2,credit_card,5,749.25
order_004321,1,credit_card,10,684.88
order_004322,1,credit_card,4,928.38
order_004322,2,credit_card,5,187.96
order_004323,1,boleto,11,534.13
order_004323,2,credit_card,8,412.35
order_004324,1,credit_card,5,403.97
order_004325,1,voucher,11,863.01
order_004325,2,voucher,7,564.39
order_004326,1,voucher,5,965.71
order_004327,1,boleto,2,958.85
order_004327,2,voucher,2,890.58
order_004328,1,credit_card,8,240.84
order_004328,2,boleto,9,307.71
order_004329,1,credit_card,10,487.51
order_004329,2,credit_card,11,949.15
order_004330,1,credit_card,10,750.65
order_004331,1,credit_card,8,617.74
order_004332,1,credit_card,9,608.67
order_004333,1,debit_card,10,913.52
order_004333,2,boleto,10,76.66
order_004334,1,credit_card,8,845.4
order_004335,1,credit_card,5,569.38
order_004335,2,credit_card,9,738.03
order_004336,1,credit_card,4,351.0
order_004336,2,credit_card,10,179.32
order_004337,1,boleto,4,973.45
order_004338,1,credit_card,2,561.29
order_004338,2,credit_card,7,224.38
order_004339,1,credit_card,4,129.99
order_004339,2,credit_card,8,878.78
order_004340,1,credit_card,4,422.4
order_004341,1,credit_card,2,94.4
order_004341,2,credit_card,10,915.92
order_004342,1,credit_card,1,850.49
order_004342,2,boleto,8,645.99
order_004343,1,voucher,6,321.2
order_004344,1,boleto,10,407.19
order_004344,2,credit_card,4,356.64
order_004345,1,credit_card,6,624.19
order_004345,2,voucher,3,70.69
order_004346,1,boleto,3,158.78
order_004347,1,credit_card,11,879.68
order_004347,2,credit_card,8,172.05
order_004348,1,credit_card,12,284.43
order_004348,2,credit_card,12,267.6
order_004349,1,boleto,1,794.55
order_004350,1,credit_card,12,21.7
order_004350,2,credit_card,9,789.43
order_004351,1,credit_card,2,96.49
order_004351,2,boleto,1,135.16
order_004352,1,boleto,5,919.39
order_004353,1,credit_card,7,354.74
order_004353,2,voucher,5,949.94
order_004354,1,boleto,6,589.65
order_004354,2,credit_card,7,669.46
order_004355,1,credit_card,3,130.07
order_004356,1,credit_card,12,32.4
order_004357,1,credit_card,4,272.1
order_004358,1,credit_card,12,467.8
order_004359,1,credit_card,9,509.27
order_004359,2,boleto,5,915.86
order_004360,1,debit_card,6,592.68
order_004360,2,credit_card,1,958.28
order_004361,1,credit_card,6,860.82
order_004362,1,credit_card,6,638.46
order_004363,1,boleto,4,61.13
order_004363,2,boleto,8,216.22
order_004364,1,boleto,4,873.03
order_004364,2,credit_card,4,647.26
order_004365,1,credit_card,4,540.67
order_004365,2,boleto,6,186.51
order_004366,1,boleto,11,527.55
order_004367,1,boleto,9,33.37
order_004367,2,credit_card,1,259.24
order_004368,1,boleto,1,681.32
order_004368,2,credit_card,2,650.02
order_004369,1,credit_card,11,350.55
order_004370,1,credit_card,2,151.98
order_004370,2,credit_card,5,214.54
order_004371,1,credit_card,3,330.29
order_004371,2,credit_card,1,150.59
order_004372,1,boleto,12,596.06
order_004372,2,boleto,10,224.54
order_004373,1,credit_card,12,30.36
order_004374,1,credit_card,2,801.64
order_004375,1,credit_card,7,906.41
order_004376,1,credit_card,8,725.2
order_004376,2,boleto,7,58.9
order_004377,1,credit_card,9,290.72
order_004377,2,credit_card,4,31.96
order_004378,1,boleto,4,615.32
order_004379,1,credit_card,8,906.17
order_004379,2,boleto,6,429.37
order_004380,1,boleto,8,506.72
order_004380,2,credit_card,8,571.46
order_004381,1,voucher,3,290.51
order_004382,1,boleto,5,494.52
order_004382,2,credit_card,4,184.71
order_004383,1,credit_card,1,508.56
order_004384,1,credit_card,7,299.4
order_004384,2,credit_card,9,234.88
order_004385,1,credit_card,12,160.02
order_004385,2,credit_card,6,304.92
order_004386,1,debit_card,11,793.17
order_004386,2,credit_card,11,194.02
order_004387,1,credit_card,4,768.52
order_004388,1,credit_card,4,231.92
order_004388,2,boleto,12,306.47
order_004389,1,boleto,12,874.89
order_004389,2,boleto,10,510.67
order_004390,1,credit_card,4,424.59
order_004391,1,credit_card,6,574.52
order_004391,2,boleto,12,270.43
order_004392,1,boleto,1,348.27
order_004392,2,credit_card,2,484.6
order_004393,1,credit_card,6,631.87
order_004394,1,credit_card,3,825.4
order_004394,2,credit_card,3,880.12
order_004395,1,credit_card,2,23.21
order_004395,2,debit_card,4,72.37
order_004396,1,voucher,4,570.28
order_004396,2,credit_card,5,445.46
order_004397,1,credit_card,11,789.87
order_004398,1,credit_card,5,958.33
order_004399,1,credit_card,5,46.99
order_004400,1,boleto,9,421.09
order_004400,2,credit_card,1,898.07
order_004401,1,boleto,7,998.74
order_004401,2,credit_card,8,59.74
order_004402,1,boleto,3,134.08
order_004402,2,credit_card,9,881.19
order_004403,1,credit_card,5,264.68
order_004404,1,boleto,6,699.76
order_004404,2,credit_card,8,214.82
order_004405,1,credit_card,5,859.61
order_004406,1,credit_card,8,978.21
order_004407,1,credit_card,11,131.95
order_004408,1,credit_card,3,229.31
order_004409,1,credit_card,2,809.65
order_004410,1,boleto,7,762.34
order_004411,1,credit_card,6,152.46
order_004411,2,credit_card,6,731.44
order_004412,1,boleto,1,90.99
order_004413,1,boleto,6,79.2
order_004414,1,boleto,3,131.71
order_004415,1,debit_card,6,111.8
order_004416,1,credit_card,4,190.37
order_004417,1,credit_card,8,370.18
order_004418,1,credit_card,9,958.28
order_004418,2,boleto,3,609.0
order_004419,1,boleto,5,25.23
order_004420,1,boleto,2,353.63
order_004421,1,credit_card,12,675.9
order_004422,1,voucher,9,201.87
order_004423,1,boleto,3,698.74
order_004424,1,credit_card,11,26.17
order_004424,2,credit_card,11,922.66
order_004425,1,boleto,11,923.14
order_004425,2,credit_card,8,975.73
order_004426,1,credit_card,6,100.97
order_004426,2,credit_card,10,511.09
order_004427,1,boleto,4,434.35
order_004428,1,credit_card,3,611.37
order_004429,1,credit_card,10,901.0
order_004429,2,credit_card,12,787.69
order_004430,1,credit_card,7,537.94
order_004430,2,credit_card,5,815.37
order_004431,1,debit_card,2,412.12
order_004431,2,credit_card,1,807.98
order_004432,1,credit_card,1,420.05
order_004433,1,credit_card,10,409.35
order_004434,1,boleto,8,921.33
order_004434,2,credit_card,8,345.85
order_004435,1,credit_card,4,974.72
order_004435,2,credit_card,10,565.49
order_004436,1,credit_card,3,646.32
order_004436,2,credit_card,5,829.06
order_004437,1,voucher,2,555.24
order_004438,1,credit_card,3,688.62
order_004439,1,credit_card,7,63.2
order_004439,2,boleto,12,638.07
order_004440,1,boleto,5,27.59
order_004441,1,credit_card,9,878.96
order_004441,2,credit_card,9,106.72
order_004442,1,credit_card,10,707.83
order_004442,2,boleto,9,287.27
order_004443,1,credit_card,7,107.25
order_004444,1,credit_card,7,75.41
order_004445,1,credit_card,8,31.01
order_004445,2,credit_card,11,89.21
order_004446,1,credit_card,5,604.21
order_004446,2,credit_card,1,719.59
order_004447,1,credit_card,5,89.18
order_004447,2,boleto,3,208.88
order_004448,1,boleto,10,732.77
order_004449,1,boleto,10,201.49
order_004449,2,credit_card,2,676.76
order_004450,1,credit_card,9,166.4
order_004450,2,credit_card,8,802.26
order_004451,1,credit_card,4,512.1
order_004452,1,credit_card,1,56.45
order_004452,2,credit_card,5,707.49
order_004453,1,credit_card,10,645.92
order_004453,2,credit_card,9,980.91
order_004454,1,credit_card,8,113.0
order_004455,1,credit_card,10,490.84
order_004456,1,boleto,6,655.52
order_004457,1,boleto,5,109.47
order_004458,1,credit_card,2,951.67
order_004458,2,boleto,2,176.82
order_004459,1,credit_card,8,185.47
order_004460,1,credit_card,10,128.64
order_004461,1,credit_card,1,924.84
order_004462,1,credit_card,6,481.21
order_004462,2,debit_card,6,443.2
order_004463,1,boleto,6,437.82
order_004463,2,credit_card,8,497.9
order_004464,1,credit_card,8,867.14
order_004464,2,credit_card,5,966.31
order_004465,1,credit_card,4,541.54
order_004465,2,credit_card,2,557.04
order_004466,1,credit_card,11,867.49
order_004467,1,credit_card,7,726.28
order_004468,1,credit_card,3,116.86
order_004469,1,debit_card,10,235.74
order_004470,1,credit_card,11,32.92
order_004470,2,credit_card,2,85.61
order_004471,1,credit_card,4,29.75
order_004472,1,boleto,12,829.15
order_004473,1,credit_card,8,817.19
order_004473,2,boleto,6,336.92
order_004474,1,boleto,9,689.26
order_004474,2,credit_card,9,825.72
order_004475,1,boleto,3,92.95
order_004475,2,credit_card,10,469.13
order_004476,1,boleto,3,31.29
order_004476,2,credit_card,1,671.84
order_004477,1,credit_card,6,772.04
order_004477,2,credit_card,12,40.94
order_004478,1,credit_card,7,375.02
order_004479,1,credit_card,10,576.8
order_004479,2,credit_card,2,619.02
order_004480,1,credit_card,5,398.43
order_004481,1,debit_card,11,421.73
order_004481,2,credit_card,9,976.91
order_004482,1,credit_card,9,148.29
order_004483,1,credit_card,9,130.3
order_004483,2,credit_card,6,865.38
order_004484,1,credit_card,2,77.41
order_004485,1,boleto,4,511.06
order_004485,2,boleto,8,190.91
order_004486,1,boleto,2,729.53
order_004487,1,boleto,3,330.82
order_004487,2,credit_card,9,528.99
order_004488,1,credit_card,4,835.64
order_004488,2,credit_card,6,491.85
order_004489,1,credit_card,12,974.47
order_004489,2,credit_card,4,304.95
order_004490,1,credit_card,7,256.16
order_004490,2,voucher,9,117.73
order_004491,1,credit_card,6,802.26
order_004492,1,credit_card,10,793.8
order_004493,1,boleto,5,69.78
order_004493,2,credit_card,9,465.72
order_004494,1,credit_card,4,287.05
order_004495,1,boleto,8,957.71
order_004495,2,credit_card,5,930.06
order_004496,1,credit_card,2,820.42
order_004496,2,credit_card,9,213.05
order_004497,1,credit_card,8,862.71
order_004497,2,credit_card,9,671.11
order_004498,1,credit_card,10,100.12
order_004498,2,credit_card,9,118.26
order_004499,1,boleto,3,422.28
order_004500,1,credit_card,11,839.83
order_004501,1,boleto,5,840.91
order_004502,1,credit_card,3,832.35
order_004502,2,credit_card,8,437.8
order_004503,1,credit_card,12,931.41
order_004503,2,credit_card,8,643.98
order_004504,1,voucher,7,822.32
order_004504,2,credit_card,6,645.99
order_004505,1,credit_card,3,498.98
order_004506,1,credit_card,6,188.29
order_004506,2,boleto,3,21.16
order_004507,1,boleto,11,372.17
order_004508,1,boleto,8,450.68
order_004509,1,credit_card,10,492.97
order_004510,1,credit_card,5,843.25
order_004511,1,credit_card,3,853.95
order_004511,2,debit_card,11,972.21
order_004512,1,credit_card,3,919.06
order_004513,1,credit_card,5,326.67
order_004513,2,credit_card,10,435.61
order_004514,1,boleto,6,388.37
order_004514,2,boleto,6,414.32
order_004515,1,credit_card,9,761.92
order_004516,1,boleto,10,647.98
order_004517,1,boleto,5,297.49
order_004517,2,credit_card,4,979.1
order_004518,1,credit_card,12,401.45
order_004518,2,boleto,9,791.1
order_004519,1,boleto,5,936.06
order_004520,1,credit_card,11,599.97
order_004520,2,credit_card,10,88.29
order_004521,1,boleto,2,153.15
order_004522,1,debit_card,10,611.9
order_004523,1,credit_card,6,97.55
order_004524,1,credit_card,1,507.75
order_004525,1,boleto,9,609.76
order_004525,2,credit_card,12,352.68
order_004526,1,boleto,10,795.94
order_004527,1,credit_card,3,482.79
order_004528,1,debit_card,10,664.31
order_004529,1,credit_card,7,77.92
order_004530,1,credit_card,1,862.52
order_004530,2,credit_card,10,843.88
order_004531,1,boleto,8,593.82
order_004531,2,boleto,8,305.63
order_004532,1,debit_card,5,698.84
order_004532,2,credit_card,3,486.41
order_004533,1,credit_card,4,669.93
order_004534,1,credit_card,5,799.01
order_004534,2,voucher,6,544.65
order_004535,1,boleto,11,74.05
order_004536,1,credit_card,9,539.75
order_004536,2,credit_card,5,914.48
order_004537,1,credit_card,4,273.75
order_004538,1,credit_card,2,700.49
order_004538,2,credit_card,4,829.19
order_004539,1,credit_card,6,561.36
order_004539,2,credit_card,12,781.06
