order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
order_004148,cust_00470,delivered,2024-06-27 08:59:31.914382880,2024-06-27 08:59:31.914382880,2024-06-27 13:04:57.419483904,2024-06-28 13:04:57.419483904,2024-07-07 04:54:06.409281856
order_004149,cust_00691,delivered,2024-06-27 14:14:57.299459888,2024-06-27 14:14:57.299459888,2024-06-27 18:20:05.521104224,2024-06-28 18:20:05.521104224,2024-07-07 10:09:49.077815568
order_004150,cust_00844,delivered,2024-06-27 19:30:22.684536912,2024-06-27 19:30:22.684536912,2024-06-27 23:35:13.622724544,2024-06-28 23:35:13.622724544,2024-07-07 15:25:31.746349280
order_004151,cust_00042,delivered,2024-06-28 00:45:48.069613920,2024-06-28 00:45:48.069613920,2024-06-28 04:50:21.724344880,2024-06-29 04:50:21.724344880,2024-07-07 20:41:14.414882976
order_004152,cust_00841,delivered,2024-06-28 06:01:13.454690928,2024-06-28 06:01:13.454690928,2024-06-28 10:05:29.825965200,2024-06-29 10:05:29.825965200,2024-07-08 01:56:57.083416688
order_004153,cust_00984,processing,2024-06-28 11:16:38.839767952,2024-06-28 11:16:38.839767952,2024-06-28 15:20:37.927585520,2024-06-29 15:20:37.927585520,2024-07-08 07:12:39.751950400
order_004154,cust_00880,shipped,2024-06-28 16:32:04.224844960,2024-06-28 16:32:04.224844960,2024-06-28 20:35:46.029205840,2024-06-29 20:35:46.029205840,2024-07-08 12:28:22.420484096
order_004155,cust_00731,processing,2024-06-28 21:47:29.609921984,2024-06-28 21:47:29.609921984,2024-06-29 01:50:54.130826176,2024-06-30 01:50:54.130826176,2024-07-08 17:44:05.089017808
order_004156,cust_00403,processing,2024-06-29 03:02:54.994998992,2024-06-29 03:02:54.994998992,2024-06-29 07:06:02.232446496,2024-06-30 07:06:02.232446496,2024-07-08 22:59:47.757551520
order_004157,cust_00964,delivered,2024-06-29 08:18:20.380076016,2024-06-29 08:18:20.380076016,2024-06-29 12:21:10.334066816,2024-06-30 12:21:10.334066816,2024-07-09 04:15:30.426085216
order_004158,cust_00166,delivered,2024-06-29 13:33:45.765153024,2024-06-29 13:33:45.765153024,2024-06-29 17:36:18.435687152,2024-06-30 17:36:18.435687152,2024-07-09 09:31:13.094618928
order_004159,cust_00514,delivered,2024-06-29 18:49:11.150230048,2024-06-29 18:49:11.150230048,2024-06-29 22:51:26.537307472,2024-06-30 22:51:26.537307472,2024-07-09 14:46:55.763152640
order_004160,cust_00358,shipped,2024-06-30 00:04:36.535307056,2024-06-30 00:04:36.535307056,2024-06-30 04:06:34.638927792,2024-07-01 04:06:34.638927792,2024-07-09 20:02:38.431686336
order_004161,cust_00985,delivered,2024-06-30 05:20:01.920384080,2024-06-30 05:20:01.920384080,2024-06-30 09:21:42.740548112,2024-07-01 09:21:42.740548112,2024-07-10 01:18:21.100220048
order_004162,cust_00665,delivered,2024-06-30 10:35:27.305461088,2024-06-30 10:35:27.305461088,2024-06-30 14:36:50.842168448,2024-07-01 14:36:50.842168448,2024-07-10 06:34:03.768753760
order_004163,cust_00252,processing,2024-06-30 15:50:52.690538112,2024-06-30 15:50:52.690538112,2024-06-30 19:51:58.943788768,2024-07-01 19:51:58.943788768,2024-07-10 11:49:46.437287456
order_004164,cust_00888,delivered,2024-06-30 21:06:18.075615120,2024-06-30 21:06:18.075615120,2024-07-01 01:07:07.045409088,2024-07-02 01:07:07.045409088,2024-07-10 17:05:29.105821168
order_004165,cust_00054,delivered,2024-07-01 02:21:43.460692128,2024-07-01 02:21:43.460692128,2024-07-01 06:22:15.147029408,2024-07-02 06:22:15.147029408,2024-07-10 22:21:11.774354880
order_004166,cust_00674,delivered,2024-07-01 07:37:08.845769152,2024-07-01 07:37:08.845769152,2024-07-01 11:37:23.248649744,2024-07-02 11:37:23.248649744,2024-07-11 03:36:54.442888576
order_004167,cust_00873,canceled,2024-07-01 12:52:34.230846160,2024-07-01 12:52:34.230846160,2024-07-01 16:52:31.350270064,2024-07-02 16:52:31.350270064,2024-07-11 08:52:37.111422288
order_004168,cust_00380,delivered,2024-07-01 18:07:59.615923184,2024-07-01 18:07:59.615923184,2024-07-01 22:07:39.451890384,2024-07-02 22:07:39.451890384,2024-07-11 14:08:19.779956000
order_004169,cust_00435,delivered,2024-07-01 23:23:25.001000192,2024-07-01 23:23:25.001000192,2024-07-02 03:22:47.553510704,2024-07-03 03:22:47.553510704,2024-07-11 19:24:02.448489696
order_004170,cust_00370,delivered,2024-07-02 04:38:50.386077216,2024-07-02 04:38:50.386077216,2024-07-02 08:37:55.655131040,2024-07-03 08:37:55.655131040,2024-07-12 00:39:45.117023408
order_004171,cust_00225,delivered,2024-07-02 09:54:15.771154224,2024-07-02 09:54:15.771154224,2024-07-02 13:53:03.756751360,2024-07-03 13:53:03.756751360,2024-07-12 05:55:27.785557120
order_004172,cust_00991,delivered,2024-07-02 15:09:41.156231248,2024-07-02 15:09:41.156231248,2024-07-02 19:08:11.858371680,2024-07-03 19:08:11.858371680,2024-07-12 11:11:10.454090816
order_004173,cust_00343,delivered,2024-07-02 20:25:06.541308256,2024-07-02 20:25:06.541308256,2024-07-03 00:23:19.959992000,2024-07-04 00:23:19.959992000,2024-07-12 16:26:53.122624528
order_004174,cust_00796,shipped,2024-07-03 01:40:31.926385280,2024-07-03 01:40:31.926385280,2024-07-03 05:38:28.061612336,2024-07-04 05:38:28.061612336,2024-07-12 21:42:35.791158240
order_004175,cust_00272,delivered,2024-07-03 06:55:57.311462288,2024-07-03 06:55:57.311462288,2024-07-03 10:53:36.163232656,2024-07-04 10:53:36.163232656,2024-07-13 02:58:18.459691936
order_004176,cust_00142,processing,2024-07-03 12:11:22.696539312,2024-07-03 12:11:22.696539312,2024-07-03 16:08:44.264852976,2024-07-04 16:08:44.264852976,2024-07-13 08:14:01.128225648
order_004177,cust_00466,shipped,2024-07-03 17:26:48.081616320,2024-07-03 17:26:48.081616320,2024-07-03 21:23:52.366473296,2024-07-04 21:23:52.366473296,2024-07-13 13:29:43.796759360
order_004178,cust_00263,delivered,2024-07-03 22:42:13.466693328,2024-07-03 22:42:13.466693328,2024-07-04 02:39:00.468093632,2024-07-05 02:39:00.468093632,2024-07-13 18:45:26.465293056
order_004179,cust_00059,delivered,2024-07-04 03:57:38.851770352,2024-07-04 03:57:38.851770352,2024-07-04 07:54:08.569713952,2024-07-05 07:54:08.569713952,2024-07-14 00:01:09.133826768
order_004180,cust_00894,delivered,2024-07-04 09:13:04.236847360,2024-07-04 09:13:04.236847360,2024-07-04 13:09:16.671334272,2024-07-05 13:09:16.671334272,2024-07-14 05:16:51.802360480
order_004181,cust_00697,delivered,2024-07-04 14:28:29.621924384,2024-07-04 14:28:29.621924384,2024-07-04 18:24:24.772954592,2024-07-05 18:24:24.772954592,2024-07-14 10:32:34.470894176
order_004182,cust_00791,processing,2024-07-04 19:43:55.007001392,2024-07-04 19:43:55.007001392,2024-07-04 23:39:32.874574928,2024-07-05 23:39:32.874574928,2024-07-14 15:48:17.139427888
order_004183,cust_00230,delivered,2024-07-05 00:59:20.392078416,2024-07-05 00:59:20.392078416,2024-07-05 04:54:40.976195248,2024-07-06 04:54:40.976195248,2024-07-14 21:03:59.807961600
order_004184,cust_00952,delivered,2024-07-05 06:14:45.777155424,2024-07-05 06:14:45.777155424,2024-07-05 10:09:49.077815568,2024-07-06 10:09:49.077815568,2024-07-15 02:19:42.476495296
order_004185,cust_00443,delivered,2024-07-05 11:30:11.162232448,2024-07-05 11:30:11.162232448,2024-07-05 15:24:57.179435888,2024-07-06 15:24:57.179435888,2024-07-15 07:35:25.145029008
order_004186,cust_00990,delivered,2024-07-05 16:45:36.547309456,2024-07-05 16:45:36.547309456,2024-07-05 20:40:05.281056224,2024-07-06 20:40:05.281056224,2024-07-15 12:51:07.813562720
order_004187,cust_00724,delivered,2024-07-05 22:01:01.932386480,2024-07-05 22:01:01.932386480,2024-07-06 01:55:13.382676544,2024-07-07 01:55:13.382676544,2024-07-15 18:06:50.482096416
order_004188,cust_00984,shipped,2024-07-06 03:16:27.317463488,2024-07-06 03:16:27.317463488,2024-07-06 07:10:21.484296864,2024-07-07 07:10:21.484296864,2024-07-15 23:22:33.150630128
order_004189,cust_00604,canceled,2024-07-06 08:31:52.702540512,2024-07-06 08:31:52.702540512,2024-07-06 12:25:29.585917184,2024-07-07 12:25:29.585917184,2024-07-16 04:38:15.819163840
order_004190,cust_00113,canceled,2024-07-06 13:47:18.087617520,2024-07-06 13:47:18.087617520,2024-07-06 17:40:37.687537520,2024-07-07 17:40:37.687537520,2024-07-16 09:53:58.487697536
order_004191,cust_00446,delivered,2024-07-06 19:02:43.472694528,2024-07-06 19:02:43.472694528,2024-07-06 22:55:45.789157840,2024-07-07 22:55:45.789157840,2024-07-16 15:09:41.156231248
order_004192,cust_00271,delivered,2024-07-07 00:18:08.857771552,2024-07-07 00:18:08.857771552,2024-07-07 04:10:53.890778160,2024-07-08 04:10:53.890778160,2024-07-16 20:25:23.824764960
order_004193,cust_00995,delivered,2024-07-07 05:33:34.242848560,2024-07-07 05:33:34.242848560,2024-07-07 09:26:01.992398480,2024-07-08 09:26:01.992398480,2024-07-17 01:41:06.493298656
order_004194,cust_00832,delivered,2024-07-07 10:48:59.627925584,2024-07-07 10:48:59.627925584,2024-07-07 14:41:10.094018816,2024-07-08 14:41:10.094018816,2024-07-17 06:56:49.161832368
order_004195,cust_00174,canceled,2024-07-07 16:04:25.013002592,2024-07-07 16:04:25.013002592,2024-07-07 19:56:18.195639136,2024-07-08 19:56:18.195639136,2024-07-17 12:12:31.830366080
order_004196,cust_00132,delivered,2024-07-07 21:19:50.398079616,2024-07-07 21:19:50.398079616,2024-07-08 01:11:26.297259456,2024-07-09 01:11:26.297259456,2024-07-17 17:28:14.498899776
order_004197,cust_00154,processing,2024-07-08 02:35:15.783156624,2024-07-08 02:35:15.783156624,2024-07-08 06:26:34.398879776,2024-07-09 06:26:34.398879776,2024-07-17 22:43:57.167433488
order_004198,cust_00185,delivered,2024-07-08 07:50:41.168233648,2024-07-08 07:50:41.168233648,2024-07-08 11:41:42.500500112,2024-07-09 11:41:42.500500112,2024-07-18 03:59:39.835967200
order_004199,cust_00299,delivered,2024-07-08 13:06:06.553310656,2024-07-08 13:06:06.553310656,2024-07-08 16:56:50.602120432,2024-07-09 16:56:50.602120432,2024-07-18 09:15:22.504500896
order_004200,cust_00186,delivered,2024-07-08 18:21:31.938387680,2024-07-08 18:21:31.938387680,2024-07-08 22:11:58.703740752,2024-07-09 22:11:58.703740752,2024-07-18 14:31:05.173034608
order_004201,cust_00958,delivered,2024-07-08 23:36:57.323464688,2024-07-08 23:36:57.323464688,2024-07-09 03:27:06.805361072,2024-07-10 03:27:06.805361072,2024-07-18 19:46:47.841568320
order_004202,cust_00182,delivered,2024-07-09 04:52:22.708541712,2024-07-09 04:52:22.708541712,2024-07-09 08:42:14.906981408,2024-07-10 08:42:14.906981408,2024-07-19 01:02:30.510102016
order_004203,cust_00972,delivered,2024-07-09 10:07:48.093618720,2024-07-09 10:07:48.093618720,2024-07-09 13:57:23.008601728,2024-07-10 13:57:23.008601728,2024-07-19 06:18:13.178635728
order_004204,cust_00857,delivered,2024-07-09 15:23:13.478695744,2024-07-09 15:23:13.478695744,2024-07-09 19:12:31.110222048,2024-07-10 19:12:31.110222048,2024-07-19 11:33:55.847169440
order_004205,cust_00536,processing,2024-07-09 20:38:38.863772752,2024-07-09 20:38:38.863772752,2024-07-10 00:27:39.211842368,2024-07-11 00:27:39.211842368,2024-07-19 16:49:38.515703152
order_004206,cust_00392,shipped,2024-07-10 01:54:04.248849760,2024-07-10 01:54:04.248849760,2024-07-10 05:42:47.313462704,2024-07-11 05:42:47.313462704,2024-07-19 22:05:21.184236848
order_004207,cust_00048,delivered,2024-07-10 07:09:29.633926784,2024-07-10 07:09:29.633926784,2024-07-10 10:57:55.415083024,2024-07-11 10:57:55.415083024,2024-07-20 03:21:03.852770560
order_004208,cust_00151,delivered,2024-07-10 12:24:55.019003792,2024-07-10 12:24:55.019003792,2024-07-10 16:13:03.516703344,2024-07-11 16:13:03.516703344,2024-07-20 08:36:46.521304272
order_004209,cust_00507,delivered,2024-07-10 17:40:20.404080816,2024-07-10 17:40:20.404080816,2024-07-10 21:28:11.618323664,2024-07-11 21:28:11.618323664,2024-07-20 13:52:29.189837968
order_004210,cust_00181,processing,2024-07-10 22:55:45.789157824,2024-07-10 22:55:45.789157824,2024-07-11 02:43:19.719944000,2024-07-12 02:43:19.719944000,2024-07-20 19:08:11.858371680
order_004211,cust_00912,delivered,2024-07-11 04:11:11.174234848,2024-07-11 04:11:11.174234848,2024-07-11 07:58:27.821564320,2024-07-12 07:58:27.821564320,2024-07-21 00:23:54.526905392
order_004212,cust_00460,delivered,2024-07-11 09:26:36.559311856,2024-07-11 09:26:36.559311856,2024-07-11 13:13:35.923184640,2024-07-12 13:13:35.923184640,2024-07-21 05:39:37.195439088
order_004213,cust_00550,shipped,2024-07-11 14:42:01.944388880,2024-07-11 14:42:01.944388880,2024-07-11 18:28:44.024804960,2024-07-12 18:28:44.024804960,2024-07-21 10:55:19.863972800
order_004214,cust_00471,canceled,2024-07-11 19:57:27.329465888,2024-07-11 19:57:27.329465888,2024-07-11 23:43:52.126425296,2024-07-12 23:43:52.126425296,2024-07-21 16:11:02.532506512
order_004215,cust_00819,delivered,2024-07-12 01:12:52.714542912,2024-07-12 01:12:52.714542912,2024-07-12 04:59:00.228045616,2024-07-13 04:59:00.228045616,2024-07-21 21:26:45.201040208
order_004216,cust_00544,delivered,2024-07-12 06:28:18.099619920,2024-07-12 06:28:18.099619920,2024-07-12 10:14:08.329665936,2024-07-13 10:14:08.329665936,2024-07-22 02:42:27.869573920
order_004217,cust_00504,delivered,2024-07-12 11:43:43.484696944,2024-07-12 11:43:43.484696944,2024-07-12 15:29:16.431286256,2024-07-13 15:29:16.431286256,2024-07-22 07:58:10.538107632
order_004218,cust_00548,delivered,2024-07-12 16:59:08.869773952,2024-07-12 16:59:08.869773952,2024-07-12 20:44:24.532906592,2024-07-13 20:44:24.532906592,2024-07-22 13:13:53.206641328
order_004219,cust_00260,delivered,2024-07-12 22:14:34.254850960,2024-07-12 22:14:34.254850960,2024-07-13 01:59:32.634526912,2024-07-14 01:59:32.634526912,2024-07-22 18:29:35.875175040
order_004220,cust_00216,canceled,2024-07-13 03:29:59.639927984,2024-07-13 03:29:59.639927984,2024-07-13 07:14:40.736147232,2024-07-14 07:14:40.736147232,2024-07-22 23:45:18.543708752
order_004221,cust_00118,delivered,2024-07-13 08:45:25.025004992,2024-07-13 08:45:25.025004992,2024-07-13 12:29:48.837767568,2024-07-14 12:29:48.837767568,2024-07-23 05:01:01.212242448
order_004222,cust_00288,delivered,2024-07-13 14:00:50.410082016,2024-07-13 14:00:50.410082016,2024-07-13 17:44:56.939387888,2024-07-14 17:44:56.939387888,2024-07-23 10:16:43.880776160
order_004223,cust_00204,processing,2024-07-13 19:16:15.795159024,2024-07-13 19:16:15.795159024,2024-07-13 23:00:05.041008208,2024-07-14 23:00:05.041008208,2024-07-23 15:32:26.549309872
order_004224,cust_00360,shipped,2024-07-14 00:31:41.180236048,2024-07-14 00:31:41.180236048,2024-07-14 04:15:13.142628528,2024-07-15 04:15:13.142628528,2024-07-23 20:48:09.217843568
order_004225,cust_00086,shipped,2024-07-14 05:47:06.565313056,2024-07-14 05:47:06.565313056,2024-07-14 09:30:21.244248864,2024-07-15 09:30:21.244248864,2024-07-24 02:03:51.886377280
order_004226,cust_00472,delivered,2024-07-14 11:02:31.950390080,2024-07-14 11:02:31.950390080,2024-07-14 14:45:29.345869184,2024-07-15 14:45:29.345869184,2024-07-24 07:19:34.554910992
order_004227,cust_00143,shipped,2024-07-14 16:17:57.335467088,2024-07-14 16:17:57.335467088,2024-07-14 20:00:37.447489504,2024-07-15 20:00:37.447489504,2024-07-24 12:35:17.223444688
order_004228,cust_00123,delivered,2024-07-14 21:33:22.720544112,2024-07-14 21:33:22.720544112,2024-07-15 01:15:45.549109824,2024-07-16 01:15:45.549109824,2024-07-24 17:50:59.891978400
order_004229,cust_00895,delivered,2024-07-15 02:48:48.105621120,2024-07-15 02:48:48.105621120,2024-07-15 06:30:53.650730160,2024-07-16 06:30:53.650730160,2024-07-24 23:06:42.560512112
order_004230,cust_00786,delivered,2024-07-15 08:04:13.490698144,2024-07-15 08:04:13.490698144,2024-07-15 11:46:01.752350480,2024-07-16 11:46:01.752350480,2024-07-25 04:22:25.229045808
order_004231,cust_00894,shipped,2024-07-15 13:19:38.875775152,2024-07-15 13:19:38.875775152,2024-07-15 17:01:09.853970800,2024-07-16 17:01:09.853970800,2024-07-25 09:38:07.897579520
order_004232,cust_00504,delivered,2024-07-15 18:35:04.260852160,2024-07-15 18:35:04.260852160,2024-07-15 22:16:17.955591120,2024-07-16 22:16:17.955591120,2024-07-25 14:53:50.566113232
order_004233,cust_00958,delivered,2024-07-15 23:50:29.645929184,2024-07-15 23:50:29.645929184,2024-07-16 03:31:26.057211456,2024-07-17 03:31:26.057211456,2024-07-25 20:09:33.234646928
order_004234,cust_00316,delivered,2024-07-16 05:05:55.031006192,2024-07-16 05:05:55.031006192,2024-07-16 08:46:34.158831776,2024-07-17 08:46:34.158831776,2024-07-26 01:25:15.903180640
order_004235,cust_00812,delivered,2024-07-16 10:21:20.416083216,2024-07-16 10:21:20.416083216,2024-07-16 14:01:42.260452096,2024-07-17 14:01:42.260452096,2024-07-26 06:40:58.571714352
order_004236,cust_00045,delivered,2024-07-16 15:36:45.801160224,2024-07-16 15:36:45.801160224,2024-07-16 19:16:50.362072416,2024-07-17 19:16:50.362072416,2024-07-26 11:56:41.240248048
order_004237,cust_00607,delivered,2024-07-16 20:52:11.186237248,2024-07-16 20:52:11.186237248,2024-07-17 00:31:58.463692752,2024-07-18 00:31:58.463692752,2024-07-26 17:12:23.908781760
order_004238,cust_00230,delivered,2024-07-17 02:07:36.571314256,2024-07-17 02:07:36.571314256,2024-07-17 05:47:06.565313072,2024-07-18 05:47:06.565313072,2024-07-26 22:28:06.577315472
order_004239,cust_00498,delivered,2024-07-17 07:23:01.956391280,2024-07-17 07:23:01.956391280,2024-07-17 11:02:14.666933392,2024-07-18 11:02:14.666933392,2024-07-27 03:43:49.245849168
order_004240,cust_00875,delivered,2024-07-17 12:38:27.341468288,2024-07-17 12:38:27.341468288,2024-07-17 16:17:22.768553712,2024-07-18 16:17:22.768553712,2024-07-27 08:59:31.914382880
order_004241,cust_00955,delivered,2024-07-17 17:53:52.726545312,2024-07-17 17:53:52.726545312,2024-07-17 21:32:30.870174048,2024-07-18 21:32:30.870174048,2024-07-27 14:15:14.582916592
order_004242,cust_00233,delivered,2024-07-17 23:09:18.111622320,2024-07-17 23:09:18.111622320,2024-07-18 02:47:38.971794368,2024-07-19 02:47:38.971794368,2024-07-27 19:30:57.251450288
order_004243,cust_00316,delivered,2024-07-18 04:24:43.496699344,2024-07-18 04:24:43.496699344,2024-07-18 08:02:47.073414688,2024-07-19 08:02:47.073414688,2024-07-28 00:46:39.919984000
order_004244,cust_00841,shipped,2024-07-18 09:40:08.881776352,2024-07-18 09:40:08.881776352,2024-07-18 13:17:55.175035008,2024-07-19 13:17:55.175035008,2024-07-28 06:02:22.588517712
order_004245,cust_00604,delivered,2024-07-18 14:55:34.266853360,2024-07-18 14:55:34.266853360,2024-07-18 18:33:03.276655344,2024-07-19 18:33:03.276655344,2024-07-28 11:18:05.257051408
order_004246,cust_00252,delivered,2024-07-18 20:10:59.651930384,2024-07-18 20:10:59.651930384,2024-07-18 23:48:11.378275664,2024-07-19 23:48:11.378275664,2024-07-28 16:33:47.925585120
order_004247,cust_00375,delivered,2024-07-19 01:26:25.037007392,2024-07-19 01:26:25.037007392,2024-07-19 05:03:19.479895984,2024-07-20 05:03:19.479895984,2024-07-28 21:49:30.594118832
order_004248,cust_00369,delivered,2024-07-19 06:41:50.422084416,2024-07-19 06:41:50.422084416,2024-07-19 10:18:27.581516304,2024-07-20 10:18:27.581516304,2024-07-29 03:05:13.262652528
order_004249,cust_00794,canceled,2024-07-19 11:57:15.807161424,2024-07-19 11:57:15.807161424,2024-07-19 15:33:35.683136640,2024-07-20 15:33:35.683136640,2024-07-29 08:20:55.931186240
order_004250,cust_00480,delivered,2024-07-19 17:12:41.192238448,2024-07-19 17:12:41.192238448,2024-07-19 20:48:43.784756960,2024-07-20 20:48:43.784756960,2024-07-29 13:36:38.599719952
order_004251,cust_00011,delivered,2024-07-19 22:28:06.577315456,2024-07-19 22:28:06.577315456,2024-07-20 02:03:51.886377280,2024-07-21 02:03:51.886377280,2024-07-29 18:52:21.268253648
order_004252,cust_00964,delivered,2024-07-20 03:43:31.962392480,2024-07-20 03:43:31.962392480,2024-07-20 07:18:59.987997600,2024-07-21 07:18:59.987997600,2024-07-30 00:08:03.936787360
order_004253,cust_00120,shipped,2024-07-20 08:58:57.347469488,2024-07-20 08:58:57.347469488,2024-07-20 12:34:08.089617936,2024-07-21 12:34:08.089617936,2024-07-30 05:23:46.605321072
order_004254,cust_00291,delivered,2024-07-20 14:14:22.732546512,2024-07-20 14:14:22.732546512,2024-07-20 17:49:16.191238256,2024-07-21 17:49:16.191238256,2024-07-30 10:39:29.273854768
order_004255,cust_00434,delivered,2024-07-20 19:29:48.117623520,2024-07-20 19:29:48.117623520,2024-07-20 23:04:24.292858576,2024-07-21 23:04:24.292858576,2024-07-30 15:55:11.942388480
order_004256,cust_00429,processing,2024-07-21 00:45:13.502700544,2024-07-21 00:45:13.502700544,2024-07-21 04:19:32.394478896,2024-07-22 04:19:32.394478896,2024-07-30 21:10:54.610922192
order_004257,cust_00752,delivered,2024-07-21 06:00:38.887777552,2024-07-21 06:00:38.887777552,2024-07-21 09:34:40.496099232,2024-07-22 09:34:40.496099232,2024-07-31 02:26:37.279455888
order_004258,cust_00072,shipped,2024-07-21 11:16:04.272854560,2024-07-21 11:16:04.272854560,2024-07-21 14:49:48.597719552,2024-07-22 14:49:48.597719552,2024-07-31 07:42:19.947989600
order_004259,cust_00874,delivered,2024-07-21 16:31:29.657931584,2024-07-21 16:31:29.657931584,2024-07-21 20:04:56.699339872,2024-07-22 20:04:56.699339872,2024-07-31 12:58:02.616523312
order_004260,cust_00725,delivered,2024-07-21 21:46:55.043008592,2024-07-21 21:46:55.043008592,2024-07-22 01:20:04.800960192,2024-07-23 01:20:04.800960192,2024-07-31 18:13:45.285057008
order_004261,cust_00144,delivered,2024-07-22 03:02:20.428085616,2024-07-22 03:02:20.428085616,2024-07-22 06:35:12.902580528,2024-07-23 06:35:12.902580528,2024-07-31 23:29:27.953590720
order_004262,cust_00100,delivered,2024-07-22 08:17:45.813162624,2024-07-22 08:17:45.813162624,2024-07-22 11:50:21.004200848,2024-07-23 11:50:21.004200848,2024-08-01 04:45:10.622124432
order_004263,cust_00315,delivered,2024-07-22 13:33:11.198239648,2024-07-22 13:33:11.198239648,2024-07-22 17:05:29.105821168,2024-07-23 17:05:29.105821168,2024-08-01 10:00:53.290658128
order_004264,cust_00688,delivered,2024-07-22 18:48:36.583316656,2024-07-22 18:48:36.583316656,2024-07-22 22:20:37.207441488,2024-07-23 22:20:37.207441488,2024-08-01 15:16:35.959191840
order_004265,cust_00959,delivered,2024-07-23 00:04:01.968393680,2024-07-23 00:04:01.968393680,2024-07-23 03:35:45.309061824,2024-07-24 03:35:45.309061824,2024-08-01 20:32:18.627725552
order_004266,cust_00851,delivered,2024-07-23 05:19:27.353470688,2024-07-23 05:19:27.353470688,2024-07-23 08:50:53.410682144,2024-07-24 08:50:53.410682144,2024-08-02 01:48:01.296259248
order_004267,cust_00164,delivered,2024-07-23 10:34:52.738547712,2024-07-23 10:34:52.738547712,2024-07-23 14:06:01.512302464,2024-07-24 14:06:01.512302464,2024-08-02 07:03:43.964792960
order_004268,cust_00407,shipped,2024-07-23 15:50:18.123624720,2024-07-23 15:50:18.123624720,2024-07-23 19:21:09.613922784,2024-07-24 19:21:09.613922784,2024-08-02 12:19:26.633326672
order_004269,cust_00008,delivered,2024-07-23 21:05:43.508701744,2024-07-23 21:05:43.508701744,2024-07-24 00:36:17.715543120,2024-07-25 00:36:17.715543120,2024-08-02 17:35:09.301860368
order_004270,cust_00883,delivered,2024-07-24 02:21:08.893778752,2024-07-24 02:21:08.893778752,2024-07-24 05:51:25.817163440,2024-07-25 05:51:25.817163440,2024-08-02 22:50:51.970394080
order_004271,cust_00530,delivered,2024-07-24 07:36:34.278855776,2024-07-24 07:36:34.278855776,2024-07-24 11:06:33.918783760,2024-07-25 11:06:33.918783760,2024-08-03 04:06:34.638927792
order_004272,cust_00440,processing,2024-07-24 12:51:59.663932784,2024-07-24 12:51:59.663932784,2024-07-24 16:21:42.020404080,2024-07-25 16:21:42.020404080,2024-08-03 09:22:17.307461488
order_004273,cust_00636,delivered,2024-07-24 18:07:25.049009792,2024-07-24 18:07:25.049009792,2024-07-24 21:36:50.122024416,2024-07-25 21:36:50.122024416,2024-08-03 14:37:59.975995200
order_004274,cust_00532,delivered,2024-07-24 23:22:50.434086816,2024-07-24 23:22:50.434086816,2024-07-25 02:51:58.223644736,2024-07-26 02:51:58.223644736,2024-08-03 19:53:42.644528912
order_004275,cust_00482,delivered,2024-07-25 04:38:15.819163824,2024-07-25 04:38:15.819163824,2024-07-25 08:07:06.325265056,2024-07-26 08:07:06.325265056,2024-08-04 01:09:25.313062624
order_004276,cust_00013,delivered,2024-07-25 09:53:41.204240848,2024-07-25 09:53:41.204240848,2024-07-25 13:22:14.426885376,2024-07-26 13:22:14.426885376,2024-08-04 06:25:07.981596320
order_004277,cust_00198,delivered,2024-07-25 15:09:06.589317856,2024-07-25 15:09:06.589317856,2024-07-25 18:37:22.528505712,2024-07-26 18:37:22.528505712,2024-08-04 11:40:50.650130032
order_004278,cust_00496,delivered,2024-07-25 20:24:31.974394880,2024-07-25 20:24:31.974394880,2024-07-25 23:52:30.630126032,2024-07-26 23:52:30.630126032,2024-08-04 16:56:33.318663744
order_004279,cust_00048,delivered,2024-07-26 01:39:57.359471888,2024-07-26 01:39:57.359471888,2024-07-26 05:07:38.731746352,2024-07-27 05:07:38.731746352,2024-08-04 22:12:15.987197440
order_004280,cust_00283,delivered,2024-07-26 06:55:22.744548912,2024-07-26 06:55:22.744548912,2024-07-26 10:22:46.833366688,2024-07-27 10:22:46.833366688,2024-08-05 03:27:58.655731152
order_004281,cust_00381,delivered,2024-07-26 12:10:48.129625920,2024-07-26 12:10:48.129625920,2024-07-26 15:37:54.934987008,2024-07-27 15:37:54.934987008,2024-08-05 08:43:41.324264864
order_004282,cust_00460,delivered,2024-07-26 17:26:13.514702944,2024-07-26 17:26:13.514702944,2024-07-26 20:53:03.036607328,2024-07-27 20:53:03.036607328,2024-08-05 13:59:23.992798560
order_004283,cust_00936,delivered,2024-07-26 22:41:38.899779952,2024-07-26 22:41:38.899779952,2024-07-27 02:08:11.138227648,2024-07-28 02:08:11.138227648,2024-08-05 19:15:06.661332272
order_004284,cust_00661,shipped,2024-07-27 03:57:04.284856976,2024-07-27 03:57:04.284856976,2024-07-27 07:23:19.239847984,2024-07-28 07:23:19.239847984,2024-08-06 00:30:49.329865984
order_004285,cust_00734,shipped,2024-07-27 09:12:29.669933984,2024-07-27 09:12:29.669933984,2024-07-27 12:38:27.341468304,2024-07-28 12:38:27.341468304,2024-08-06 05:46:31.998399680
order_004286,cust_00271,delivered,2024-07-27 14:27:55.055010992,2024-07-27 14:27:55.055010992,2024-07-27 17:53:35.443088624,2024-07-28 17:53:35.443088624,2024-08-06 11:02:14.666933392
